Model:	LI-7500A Open Path CO2/H2O Analyzer
SN:	75H-2651
Instrument:	AIU-1552
File Type:	2
Software Version:	7.5.0
Timestamp:	10:54:56
Timezone:	Asia/Kuala_Lumpur
DATAH	Seconds	Nanoseconds	Sequence Number	Diagnostic Value	Diagnostic Value 2	Date	Time	CO2 Absorptance	H2O Absorptance	CO2 (mmol/m^3)	CO2 (mg/m^3)	H2O (mmol/m^3)	H2O (g/m^3)	Temperature (C)	Pressure (kPa)	Aux 1 - U (m/s)	Aux 2 - V (m/s)	Aux 3 - W (m/s)	Aux 4 - Ts (K)	Cooler Voltage (V)	Vin SmartFlux (V)	CO2 (umol/mol)	H2O (mmol/mol)	Dew Point (C)	CO2 Signal Strength	H2O Sample	H2O Reference	CO2 Sample	CO2 Reference	CHK
DATA	1449024930	700000000	169981692	255	1	2015-12-02	10:55:30:700	0.0864798	0.124992	15.8459	697.22	1236.81	22.2626	29.998	101.157	0.580105	0.352173	0.0393896	303.755	2.29547	0	394.801	30.8152	24.6822	98.9596	39300	39205	38751	39370	 27
DATA	1449024930	800000000	169981722	255	1	2015-12-02	10:55:30:800	0.0864495	0.125052	15.8389	696.91	1237.66	22.278	29.998	101.157	0.580105	0.36338	0.0300484	303.805	2.29547	0	394.627	30.8365	24.6902	98.9596	39294	39204	38750	39370	177
DATA	1449024930	900000000	169981752	255	1	2015-12-02	10:55:30:900	0.0864708	0.125162	15.8439	697.132	1239.23	22.3062	29.998	101.157	0.572632	0.359646	0.0294256	303.799	2.29547	0	394.759	30.8761	24.6918	98.9596	39300	39205	38751	39371	 92
DATA	1449024931	0	169981782	255	1	2015-12-02	10:55:31:000	0.0864611	0.125072	15.8415	697.028	1237.94	22.2829	29.998	101.152	0.580105	0.367119	0.0300484	303.805	2.29547	0	394.687	30.8429	24.6593	98.9621	39307	39205	38751	39371	172
DATA	1449024931	100000000	169981812	255	1	2015-12-02	10:55:31:100	0.0864615	0.124921	15.8416	697.031	1235.8	22.2445	29.9941	101.152	0.609997	0.367119	0.0250664	303.73	2.29547	0	394.682	30.7891	24.648	98.9621	39309	39205	38751	39371	201
DATA	1449024931	200000000	169981842	255	1	2015-12-02	10:55:31:200	0.0864748	0.124858	15.8446	697.163	1234.9	22.2282	29.9941	101.157	0.621204	0.382065	0.0225749	303.755	2.29547	0	394.748	30.7659	24.6396	98.9621	39309	39205	38751	39371	 71
DATA	1449024931	300000000	169981872	255	1	2015-12-02	10:55:31:300	0.0864523	0.124867	15.8392	696.926	1235.01	22.2301	29.9941	101.152	0.632416	0.389538	0.0244436	303.78	2.29547	0	394.598	30.7674	24.6972	98.9671	39280	39207	38753	39373	 73
DATA	1449024931	400000000	169981902	255	1	2015-12-02	10:55:31:400	0.0864718	0.125425	15.8438	697.129	1242.94	22.3729	29.9941	101.152	0.606258	0.367119	0.0200839	303.83	2.29547	0	394.728	30.9662	24.8752	98.9646	39248	39205	38751	39371	 71
DATA	1449024931	500000000	169981932	255	1	2015-12-02	10:55:31:500	0.0864839	0.126286	15.8466	697.251	1255.2	22.5936	29.9902	101.152	0.606258	0.438114	0.0175929	303.83	2.29557	0	394.812	31.2728	24.9396	98.9635	39243	39206	38751	39371	 23
DATA	1449024931	600000000	169981962	255	1	2015-12-02	10:55:31:600	0.0864665	0.126305	15.8426	697.075	1255.47	22.5985	29.9902	101.152	0.591312	0.438114	0.0275574	303.88	2.29547	0	394.716	31.2799	24.8962	98.9596	39245	39204	38751	39370	 87
DATA	1449024931	700000000	169981992	255	1	2015-12-02	10:55:31:700	0.0864545	0.126277	15.8396	696.942	1255.04	22.5908	29.9902	101.152	0.606258	0.438114	0.0325394	303.83	2.29536	0	394.615	31.2671	24.8818	98.9556	39259	39204	38750	39369	 83
DATA	1449024931	800000000	169982022	255	1	2015-12-02	10:55:31:800	0.0864585	0.125807	15.8408	696.996	1248.38	22.4708	29.9902	101.157	0.606258	0.438114	0.0325394	303.83	2.29547	0	394.661	31.1023	24.6844	98.9571	39289	39203	38750	39369	 75
DATA	1449024931	900000000	169982052	255	1	2015-12-02	10:55:31:900	0.0864507	0.125342	15.8388	696.908	1241.74	22.3514	29.9863	101.152	0.61747	0.41943	0.0294256	303.874	2.29547	0	394.586	30.935	24.7307	98.9571	39291	39203	38750	39369	228
DATA	1449024932	0	169982082	255	1	2015-12-02	10:55:32:000	0.0864484	0.125247	15.8384	696.89	1240.4	22.3272	29.9863	101.152	0.591312	0.408218	0.0300484	303.805	2.29547	0	394.583	30.9022	24.6904	98.9596	39300	39204	38751	39370	102
DATA	1449024932	100000000	169982112	255	1	2015-12-02	10:55:32:100	0.086458	0.125088	15.8408	696.996	1238.17	22.2871	29.9863	101.152	0.606258	0.393272	0.0300484	303.78	2.29557	0	394.655	30.8475	24.71	98.9635	39296	39205	38751	39371	171
DATA	1449024932	200000000	169982142	255	1	2015-12-02	10:55:32:200	0.0864684	0.125212	15.843	697.09	1239.89	22.3181	29.9824	101.152	0.591312	0.411957	0.0300484	303.805	2.29557	0	394.684	30.8885	24.7347	98.961	39284	39205	38752	39371	205
DATA	1449024932	300000000	169982172	255	1	2015-12-02	10:55:32:300	0.086449	0.125404	15.8387	696.904	1242.66	22.3679	29.9824	101.157	0.621204	0.397011	0.0275574	303.83	2.29557	0	394.607	30.9597	24.7493	98.9635	39281	39205	38752	39371	 19
DATA	1449024932	400000000	169982202	255	1	2015-12-02	10:55:32:400	0.0864453	0.125543	15.8376	696.853	1244.59	22.4027	29.9824	101.157	0.520317	0.393272	0.0325394	303.83	2.29557	0	394.551	31.0058	24.8429	98.9635	39250	39205	38752	39371	 41
DATA	1449024932	500000000	169982232	255	1	2015-12-02	10:55:32:500	0.0864323	0.126126	15.8346	696.721	1252.91	22.5523	29.9824	101.152	0.576366	0.397011	0.0275574	303.83	2.29557	0	394.49	31.2139	24.8811	98.961	39250	39204	38751	39370	186
DATA	1449024932	600000000	169982262	255	1	2015-12-02	10:55:32:600	0.0864565	0.126126	15.8402	696.97	1252.9	22.5522	29.9785	101.152	0.561419	0.423164	0.0231977	303.88	2.29547	0	394.631	31.2138	24.8305	98.9596	39252	39204	38751	39370	206
DATA	1449024932	700000000	169982292	255	1	2015-12-02	10:55:32:700	0.0864354	0.126108	15.8352	696.749	1252.63	22.5474	29.9785	101.157	0.580105	0.393272	0.0275574	303.83	2.29547	0	394.493	31.2061	24.8682	98.9621	39270	39204	38752	39371	 61
DATA	1449024932	800000000	169982322	255	1	2015-12-02	10:55:32:800	0.0864392	0.125905	15.8362	696.795	1249.76	22.4957	29.9785	101.152	0.550209	0.423164	0.0200839	303.805	2.29547	0	394.53	31.1355	25.0952	98.9571	39192	39204	38750	39369	 67
DATA	1449024932	900000000	169982352	255	1	2015-12-02	10:55:32:900	0.0864418	0.127457	15.8365	696.807	1271.9	22.8941	29.9785	101.152	0.550209	0.423164	0.0200839	303.805	2.29547	0	394.538	31.687	25.149	98.952	39200	39201	38747	39367	170
DATA	1449024933	0	169982382	255	1	2015-12-02	10:55:33:000	0.0864502	0.12715	15.8384	696.889	1267.49	22.8149	29.9785	101.157	0.531527	0.389538	0.0244436	303.923	2.29547	0	394.568	31.5759	25.0487	98.952	39212	39201	38748	39367	171
DATA	1449024933	100000000	169982412	255	1	2015-12-02	10:55:33:100	0.0864404	0.126968	15.8363	696.795	1264.9	22.7682	29.9747	101.152	0.505371	0.397011	0.0275574	303.874	2.29547	0	394.523	31.512	25.0024	98.9495	39215	39200	38747	39365	  1
DATA	1449024933	200000000	169982442	255	1	2015-12-02	10:55:33:200	0.0864341	0.126929	15.835	696.738	1264.37	22.7586	29.9747	101.157	0.516581	0.423164	0.0375214	303.923	2.29547	0	394.505	31.4998	25.1588	98.947	39176	39199	38746	39365	 49
DATA	1449024933	300000000	169982472	255	1	2015-12-02	10:55:33:300	0.086429	0.127682	15.8334	696.668	1275.1	22.9518	29.9747	101.157	0.505371	0.426905	0.0325394	303.923	2.29557	0	394.442	31.7654	25.1687	98.9484	39185	39199	38747	39365	 52
DATA	1449024933	400000000	169982502	255	1	2015-12-02	10:55:33:400	0.0864333	0.127463	15.8344	696.716	1271.97	22.8954	29.9708	101.152	0.505371	0.382065	0.0225749	304.048	2.29557	0	394.471	31.6875	25.0905	98.9509	39203	39199	38747	39365	127
DATA	1449024933	500000000	169982532	255	1	2015-12-02	10:55:33:500	0.0864207	0.127124	15.8318	696.6	1267.15	22.8087	29.9708	101.152	0.460533	0.367119	0.0368986	304.098	2.29547	0	394.425	31.5691	25.1586	98.9484	39183	39200	38746	39366	 25
DATA	1449024933	600000000	169982562	255	1	2015-12-02	10:55:33:600	0.086458	0.127579	15.84	696.96	1273.61	22.9249	29.9708	101.152	0.475479	0.393272	0.0418806	304.092	2.29547	0	394.593	31.7271	25.1847	98.9445	39176	39199	38747	39365	221
DATA	1449024933	700000000	169982592	255	1	2015-12-02	10:55:33:700	0.086431	0.127675	15.834	696.695	1275.02	22.9503	29.9708	101.152	0.445587	0.382065	0.0474858	304.048	2.29557	0	394.465	31.764	25.2068	98.9484	39209	39199	38746	39365	  3
DATA	1449024933	800000000	169982622	255	1	2015-12-02	10:55:33:800	0.0864463	0.126818	15.8377	696.859	1262.77	22.7299	29.9708	101.152	0.471743	0.393272	0.0437489	304.216	2.29557	0	394.555	31.4587	24.9709	98.9484	39231	39199	38746	39365	181
DATA	1449024933	900000000	169982652	255	1	2015-12-02	10:55:33:900	0.0864441	0.126756	15.8372	696.835	1261.88	22.7138	29.9669	101.157	0.475479	0.41943	0.0449944	304.141	2.29557	0	394.535	31.4358	25.1624	98.9484	39159	39199	38748	39365	123
DATA	1449024934	0	169982682	255	1	2015-12-02	10:55:34:000	0.0863899	0.128229	15.8242	696.264	1282.95	23.0931	29.9669	101.152	0.445587	0.426905	0.0425034	304.222	2.29557	0	394.207	31.9604	25.3353	98.9434	39158	39197	38747	39363	253
DATA	1449024934	100000000	169982712	255	1	2015-12-02	10:55:34:100	0.0863826	0.128043	15.8226	696.195	1280.3	23.0453	29.9669	101.152	0.445587	0.423164	0.0418806	304.222	2.29547	0	394.176	31.895	25.2582	98.9434	39155	39197	38746	39363	  9
DATA	1449024934	200000000	169982742	255	1	2015-12-02	10:55:34:200	0.0863865	0.127903	15.8236	696.238	1278.29	23.0093	29.9669	101.152	0.460533	0.468006	0.0425034	304.154	2.29547	0	394.201	31.8452	25.0517	98.9459	39212	39198	38747	39364	104
DATA	1449024934	300000000	169982772	255	1	2015-12-02	10:55:34:300	0.0864096	0.126897	15.8291	696.479	1263.88	22.7498	29.9669	101.152	0.445587	0.408218	0.0393896	304.092	2.29557	0	394.328	31.4852	25.0243	98.9459	39204	39198	38746	39364	178
DATA	1449024934	400000000	169982802	255	1	2015-12-02	10:55:34:400	0.0864051	0.127038	15.8281	696.438	1265.91	22.7864	29.963	101.152	0.490425	0.404484	0.0300484	303.979	2.29557	0	394.314	31.5367	25.0452	98.9484	39168	39198	38746	39364	 72
DATA	1449024934	500000000	169982832	255	1	2015-12-02	10:55:34:500	0.0864048	0.127962	15.8276	696.416	1279.12	23.0241	29.963	101.157	0.426905	0.397011	0.0319166	303.998	2.29557	0	394.282	31.864	25.1887	98.9459	39170	39198	38747	39364	 44
DATA	1449024934	600000000	169982862	255	1	2015-12-02	10:55:34:600	0.0864097	0.127845	15.8289	696.471	1277.44	22.994	29.963	101.157	0.415691	0.36338	0.0350304	304.004	2.29557	0	394.319	31.8229	25.2954	98.9409	39136	39196	38746	39362	245
DATA	1449024934	700000000	169982892	255	1	2015-12-02	10:55:34:700	0.0863845	0.128563	15.823	696.211	1287.77	23.1798	29.963	101.152	0.445587	0.378326	0.0350304	304.048	2.29557	0	394.181	32.0807	25.35	98.9409	39139	39196	38745	39362	187
DATA	1449024934	800000000	169982922	255	1	2015-12-02	10:55:34:800	0.0863998	0.128432	15.8264	696.362	1285.86	23.1455	29.963	101.152	0.456797	0.408218	0.0368986	304.092	2.29557	0	394.25	32.0319	25.2991	98.9409	39163	39196	38745	39362	 57
DATA	1449024934	900000000	169982952	255	1	2015-12-02	10:55:34:900	0.0863986	0.127841	15.8264	696.36	1277.39	22.9931	29.9592	101.157	0.426905	0.397011	0.0412579	304.141	2.29557	0	394.258	31.8217	25.2025	98.9409	39191	39196	38744	39361	 93
DATA	1449024935	0	169982982	255	1	2015-12-02	10:55:35:000	0.0864022	0.12712	15.8275	696.409	1267.09	22.8075	29.9592	101.157	0.408218	0.329754	0.0499768	304.148	2.29557	0	394.295	31.5657	25.1894	98.9409	39162	39197	38744	39362	227
DATA	1449024935	100000000	169983012	255	1	2015-12-02	10:55:35:100	0.0864055	0.127741	15.828	696.431	1275.96	22.9673	29.9592	101.157	0.41943	0.382065	0.0375214	304.098	2.29557	0	394.295	31.7859	24.9651	98.9434	39243	39197	38745	39363	 33
DATA	1449024935	200000000	169983042	255	1	2015-12-02	10:55:35:200	0.0864283	0.126089	15.8335	696.673	1252.35	22.5422	29.9592	101.152	0.490425	0.337227	0.0375214	304.11	2.29557	0	394.415	31.1962	24.8939	98.9434	39232	39197	38745	39363	 50
DATA	1449024935	300000000	169983072	255	1	2015-12-02	10:55:35:300	0.0864367	0.126445	15.8357	696.77	1257.45	22.6342	29.9592	101.152	0.479216	0.333488	0.0400124	303.986	2.29557	0	394.5	31.3259	24.9475	98.9409	39203	39197	38745	39363	235
DATA	1449024935	400000000	169983102	255	1	2015-12-02	10:55:35:400	0.086417	0.12715	15.8308	696.557	1267.51	22.8152	29.9553	101.152	0.475479	0.352173	0.0468626	304.048	2.29557	0	394.37	31.5755	25.1167	98.9434	39184	39197	38745	39363	227
DATA	1449024935	500000000	169983132	255	1	2015-12-02	10:55:35:500	0.0864204	0.127467	15.8317	696.593	1272.06	22.8971	29.9553	101.157	0.460533	0.359646	0.0381441	304.085	2.29557	0	394.399	31.6897	25.1389	98.9434	39177	39196	38745	39363	152
DATA	1449024935	600000000	169983162	255	1	2015-12-02	10:55:35:600	0.0864172	0.127616	15.8306	696.547	1274.15	22.9348	29.9553	101.152	0.45306	0.385799	0.0425034	304.154	2.29567	0	394.347	31.7397	25.1922	98.9423	39171	39196	38745	39362	 75
DATA	1449024935	700000000	169983192	255	1	2015-12-02	10:55:35:700	0.0863988	0.127683	15.8266	696.372	1275.16	22.9529	29.9553	101.152	0.46427	0.367119	0.0368986	304.104	2.29557	0	394.277	31.767	25.1524	98.9423	39170	39196	38745	39362	 54
DATA	1449024935	800000000	169983222	255	1	2015-12-02	10:55:35:800	0.0863968	0.127759	15.8259	696.34	1276.2	22.9717	29.9553	101.152	0.482952	0.355907	0.0344076	304.11	2.29557	0	394.233	31.7911	25.1955	98.9409	39149	39196	38745	39362	250
DATA	1449024935	900000000	169983252	255	1	2015-12-02	10:55:35:900	0.0863966	0.128269	15.826	696.342	1283.55	23.1039	29.9553	101.152	0.512844	0.337227	0.0350304	304.166	2.29557	0	394.255	31.9757	25.2976	98.9384	39135	39195	38743	39361	 82
DATA	1449024936	0	169983282	255	1	2015-12-02	10:55:36:000	0.0864017	0.128519	15.827	696.389	1287.14	23.1685	29.9553	101.157	0.482952	0.311069	0.0462399	304.241	2.29557	0	394.277	32.0647	25.3616	98.9359	39129	39194	38743	39360	209
DATA	1449024936	100000000	169983312	255	1	2015-12-02	10:55:36:100	0.0863945	0.128673	15.8254	696.316	1289.36	23.2085	29.9553	101.157	0.486689	0.296124	0.0437489	304.247	2.29557	0	394.239	32.1204	25.3586	98.9359	39136	39193	38743	39360	142
DATA	1449024936	200000000	169983342	255	1	2015-12-02	10:55:36:200	0.0863974	0.128456	15.826	696.343	1286.23	23.1521	29.9553	101.152	0.512844	0.296124	0.0350304	304.241	2.29567	0	394.245	32.0415	25.3323	98.9373	39134	39194	38743	39361	 22
DATA	1449024936	300000000	169983372	255	1	2015-12-02	10:55:36:300	0.0863921	0.128536	15.8247	696.287	1287.36	23.1726	29.9553	101.152	0.479216	0.269966	0.0356531	304.297	2.29557	0	394.21	32.0696	25.3391	98.9359	39137	39194	38743	39361	 94
DATA	1449024936	400000000	169983402	255	1	2015-12-02	10:55:36:400	0.0864017	0.128486	15.827	696.387	1286.66	23.1599	29.9514	101.152	0.46427	0.307335	0.0387669	304.229	2.29557	0	394.271	32.0524	25.2816	98.9333	39179	39193	38740	39359	 34
DATA	1449024936	500000000	169983432	255	1	2015-12-02	10:55:36:500	0.0864396	0.127377	15.8361	696.788	1270.76	22.8738	29.9514	101.152	0.475479	0.247547	0.0319166	304.222	2.29557	0	394.502	31.6567	24.9451	98.9359	39253	39194	38742	39361	152
DATA	1449024936	600000000	169983462	255	1	2015-12-02	10:55:36:600	0.0864358	0.125888	15.8355	696.761	1249.52	22.4914	29.9514	101.152	0.475479	0.292389	0.0344076	304.123	2.29557	0	394.481	31.1271	24.8609	98.9359	39266	39194	38742	39360	148
DATA	1449024936	700000000	169983492	255	1	2015-12-02	10:55:36:700	0.0864393	0.125489	15.8363	696.795	1243.84	22.3892	29.9514	101.152	0.475479	0.318542	0.0288029	304.042	2.29547	0	394.485	30.9844	24.7036	98.9395	39310	39196	38744	39362	158
DATA	1449024936	800000000	169983522	255	1	2015-12-02	10:55:36:800	0.0864355	0.124627	15.8356	696.765	1231.64	22.1695	29.9514	101.152	0.45306	0.333488	0.0244436	304.023	2.29557	0	394.468	30.6804	24.5917	98.9409	39309	39197	38744	39362	 77
DATA	1449024936	900000000	169983552	255	1	2015-12-02	10:55:36:900	0.0864364	0.12469	15.8358	696.775	1232.52	22.1854	29.9514	101.152	0.449324	0.3447	0.0238209	303.88	2.29567	0	394.475	30.7026	24.6191	98.9473	39303	39198	38746	39364	191
DATA	1449024937	0	169983582	255	1	2015-12-02	10:55:37:000	0.0864356	0.124863	15.8356	696.768	1234.98	22.2297	29.9476	101.157	0.46427	0.337227	0.0219522	303.818	2.29567	0	394.478	30.7644	24.6347	98.9498	39304	39199	38747	39364	246
DATA	1449024937	100000000	169983612	255	1	2015-12-02	10:55:37:100	0.0864259	0.124838	15.8334	696.67	1234.63	22.2233	29.9476	101.152	0.486689	0.337227	0.0256891	303.805	2.29567	0	394.421	30.7555	24.6398	98.9498	39300	39199	38746	39365	 98
DATA	1449024937	200000000	169983642	255	1	2015-12-02	10:55:37:200	0.0864446	0.124952	15.8377	696.857	1236.23	22.2522	29.9476	101.157	0.468006	0.374592	0.0200839	303.811	2.29557	0	394.523	30.795	24.7171	98.9509	39283	39199	38745	39366	 87
DATA	1449024937	300000000	169983672	255	1	2015-12-02	10:55:37:300	0.0864823	0.125294	15.8464	697.242	1241.09	22.3397	29.9476	101.152	0.479216	0.389538	0.0207067	303.811	2.29567	0	394.744	30.9164	24.6779	98.9498	39298	39199	38747	39366	175
DATA	1449024937	400000000	169983702	255	1	2015-12-02	10:55:37:400	0.0864438	0.124991	15.8374	696.845	1236.78	22.262	29.9476	101.152	0.501635	0.41943	0.0244436	303.811	2.29567	0	394.502	30.8076	24.7044	98.9523	39286	39200	38746	39366	 10
DATA	1449024937	500000000	169983732	255	1	2015-12-02	10:55:37:500	0.0864702	0.12529	15.8437	697.122	1241.04	22.3387	29.9437	101.152	0.490425	0.408218	0.0225749	303.83	2.29557	0	394.682	30.9155	24.7281	98.9523	39286	39200	38747	39366	  8
DATA	1449024937	600000000	169983762	255	1	2015-12-02	10:55:37:600	0.0864607	0.125265	15.8414	697.02	1240.67	22.332	29.9437	101.152	0.490425	0.408218	0.0225749	303.83	2.29557	0	394.609	30.9051	24.7212	98.9523	39288	39200	38746	39366	203
DATA	1449024937	700000000	169983792	255	1	2015-12-02	10:55:37:700	0.0864589	0.125233	15.8409	697.001	1240.21	22.3238	29.9437	101.152	0.471743	0.41943	0.0194612	303.799	2.29567	0	394.597	30.8936	24.7172	98.9523	39290	39200	38748	39366	 79
DATA	1449024937	800000000	169983822	255	1	2015-12-02	10:55:37:800	0.0864327	0.125176	15.835	696.739	1239.42	22.3096	29.9398	101.152	0.490425	0.408218	0.0225749	303.83	2.29567	0	394.457	30.8747	24.6993	98.9523	39287	39200	38746	39366	 55
DATA	1449024937	900000000	169983852	255	1	2015-12-02	10:55:37:900	0.0864655	0.125217	15.8425	697.07	1239.99	22.3198	29.9398	101.157	0.490425	0.408218	0.0225749	303.83	2.29567	0	394.636	30.8881	24.7246	98.9523	39283	39201	38747	39366	 60
DATA	1449024938	0	169983882	255	1	2015-12-02	10:55:38:000	0.0864461	0.125339	15.838	696.873	1241.73	22.3511	29.9398	101.152	0.471743	0.408218	0.0256891	303.818	2.29567	0	394.528	30.9317	24.7121	98.9549	39288	39200	38747	39367	212
DATA	1449024938	100000000	169983912	255	1	2015-12-02	10:55:38:100	0.0864616	0.125237	15.8416	697.029	1240.28	22.325	29.9359	101.152	0.490425	0.393272	0.0244436	303.818	2.29567	0	394.607	30.8949	24.7236	98.9523	39278	39200	38747	39367	 68
DATA	1449024938	200000000	169983942	255	1	2015-12-02	10:55:38:200	0.0864665	0.125434	15.8428	697.081	1243.08	22.3755	29.9359	101.157	0.490425	0.411957	0.0225749	303.83	2.29567	0	394.645	30.9653	24.7677	98.9523	39266	39200	38747	39366	 94
DATA	1449024938	300000000	169983972	255	1	2015-12-02	10:55:38:300	0.0864583	0.125721	15.8406	696.986	1247.13	22.4483	29.9359	101.152	0.490425	0.408218	0.0225749	303.83	2.29557	0	394.569	31.0643	24.7925	98.9484	39263	39200	38746	39365	 88
DATA	1449024938	400000000	169984002	255	1	2015-12-02	10:55:38:400	0.086468	0.125777	15.8429	697.088	1247.94	22.4629	29.9321	101.152	0.490425	0.430641	0.0238209	303.855	2.29567	0	394.632	31.085	24.8101	98.9523	39268	39200	38746	39365	 10
DATA	1449024938	500000000	169984032	255	1	2015-12-02	10:55:38:500	0.0864807	0.12565	15.846	697.224	1246.14	22.4305	29.9321	101.152	0.497898	0.438114	0.0250664	303.867	2.29567	0	394.717	31.0409	24.802	98.9523	39266	39201	38747	39367	215
DATA	1449024938	600000000	169984062	255	1	2015-12-02	10:55:38:600	0.0864668	0.125728	15.8427	697.077	1247.25	22.4504	29.9282	101.152	0.497898	0.415691	0.0213294	303.83	2.29567	0	394.623	31.0675	24.8143	98.9549	39258	39201	38747	39367	 99
DATA	1449024938	700000000	169984092	255	1	2015-12-02	10:55:38:700	0.0864653	0.125937	15.8423	697.06	1250.21	22.5038	29.9282	101.152	0.490425	0.393272	0.0244436	303.842	2.29567	0	394.613	31.1413	24.8738	98.9523	39250	39200	38747	39367	 48
DATA	1449024938	800000000	169984122	255	1	2015-12-02	10:55:38:800	0.0864646	0.126052	15.8419	697.043	1251.83	22.5329	29.9282	101.152	0.460533	0.404484	0.0250664	303.855	2.29567	0	394.584	31.1801	24.8751	98.9523	39244	39200	38747	39366	105
DATA	1449024938	900000000	169984152	255	1	2015-12-02	10:55:38:900	0.0864452	0.126138	15.8375	696.851	1253.07	22.5552	29.9243	101.152	0.445587	0.411957	0.0300484	303.867	2.29567	0	394.487	31.2119	24.8397	98.9523	39255	39200	38746	39366	136
DATA	1449024939	0	169984182	255	1	2015-12-02	10:55:39:000	0.0864596	0.125963	15.841	697.004	1250.6	22.5107	29.9243	101.152	0.445587	0.438114	0.0281801	303.88	2.29557	0	394.581	31.1509	24.8346	98.9509	39264	39200	38745	39365	 76
DATA	1449024939	100000000	169984212	255	1	2015-12-02	10:55:39:100	0.0864735	0.125787	15.8443	697.148	1248.09	22.4656	29.9243	101.152	0.430641	0.423164	0.0250664	303.892	2.29567	0	394.662	31.0884	24.8529	98.9498	39254	39200	38745	39365	125
DATA	1449024939	200000000	169984242	255	1	2015-12-02	10:55:39:200	0.0864735	0.125986	15.8443	697.147	1250.92	22.5165	29.9205	101.152	0.423164	0.408218	0.0250664	303.867	2.29567	0	394.662	31.1589	24.8783	98.9523	39237	39200	38747	39367	125
DATA	1449024939	300000000	169984272	255	1	2015-12-02	10:55:39:300	0.0864552	0.126405	15.8399	696.954	1256.88	22.6239	29.9205	101.152	0.441851	0.423164	0.0300484	303.867	2.29577	0	394.544	31.3068	24.9251	98.9538	39250	39200	38747	39366	124
DATA	1449024939	400000000	169984302	255	1	2015-12-02	10:55:39:400	0.086458	0.126064	15.8407	696.992	1252.04	22.5368	29.9205	101.152	0.441851	0.441851	0.0337849	303.948	2.29567	0	394.579	31.1873	24.9388	98.9523	39219	39201	38748	39366	 91
DATA	1449024939	500000000	169984332	255	1	2015-12-02	10:55:39:500	0.086411	0.126772	15.8294	696.494	1262.1	22.7178	29.9205	101.147	0.468006	0.460533	0.0325394	303.973	2.29567	0	394.273	31.436	25.0391	98.9523	39206	39200	38748	39366	210
DATA	1449024939	600000000	169984362	255	1	2015-12-02	10:55:39:600	0.0864057	0.127034	15.828	696.434	1265.83	22.785	29.9166	101.152	0.460533	0.438114	0.0250664	303.923	2.29577	0	394.233	31.5283	25.0434	98.9512	39200	39200	38746	39365	244
DATA	1449024939	700000000	169984392	255	1	2015-12-02	10:55:39:700	0.0864578	0.127232	15.8402	696.969	1268.67	22.8361	29.9166	101.152	0.389538	0.468006	0.0263119	303.961	2.29577	0	394.542	31.5996	25.0746	98.9512	39208	39199	38746	39365	173
